"flashcard_id","english_text","category","native_text","flagged"
"c970dcba-aa5f-ab40-d47d-c058d1a6ccbe","Left","transport","左","false"
"b6b126fd-ed8e-2db4-a5c2-010be493c838","Lemon","fruit","柠檬","false"
"3a8bd636-9455-35bb-f515-a1eb93c03bd4","Lettuce","vegetable","生菜","false"
"fddcb010-b7e8-21a9-7303-2d3b206dbfcf","Like","social","喜欢","false"
"cba50e9c-5b71-e671-ab17-b388bb8f2b6f","Lime","fruit","青柠","false"
"8cc9732b-ef3d-ceae-49ff-1129a2949181","Lobby","accommodation","大厅","false"
"f74ed743-7ffa-d6e0-0853-ae59e3c70917","Love","social","爱","false"
"2d944c83-3d80-6a05-cc8d-4802d361bff5","Manager","work","经理","false"
"dc0eab53-04ae-9dcd-a7e4-c6d0572dad8b","Mango","food","芒果","false"
"1f721bc7-a7fe-6e43-32fe-4e24df877f37","Mango","fruit","芒果","false"
"beb8424e-f932-7975-eb53-da1a6a7e0f2f","Map","transport","地图","false"
"1baa4b91-5223-8cb6-e054-f6699f0c21fe","Market","shopping","市场","false"
"79a94c98-4193-798d-9367-a63bf3c9a679","Medicine","emergency","药","false"
"91ed7f73-7918-8665-b7d8-35c42e51e81f","Meet","social","见面","false"
"6dc92edf-977a-cebb-a9d9-678aa37c0cee","Meeting","work","会议","false"
"961f7497-a7ac-341b-3e03-eddb1d33bd8b","Message","social","信息","false"
"16049529-8145-dca8-8299-2e0a96e18000","Milk","drinks","牛奶","false"
"a7172da5-1e06-31f4-afb3-c8225ebb6fc8","Minute","time","分钟","false"
"2d6747cd-a275-c9a2-a00d-f0d73bad5e9d","Money","shopping","钱","false"
"7fd2cb31-ef7a-dc90-77f1-66d3f9a41924","Morning","time","早上","false"
"13e4b0bf-1793-6380-3653-e71b7a8356a8","Morning","daily_life","早上","false"
"b0b0cb71-6660-c720-9360-354984502ac1","Mushroom","vegetable","蘑菇","false"
"57dcd398-1621-a46c-0759-7404f91af31f","Music","social","音乐","false"
"a76362bd-b03b-aa56-29cc-e16d22076e2c","My name is...","introductions","我叫...","false"
"e5ffa00c-e9db-eb54-a37a-d6783c76c7be","Napkin","tableware","餐巾纸","false"
"8e3e977d-b764-04c6-8b2b-3d853f60997c","Near","transport","近","false"
"6829256f-5fd7-80c6-b3b3-a435e8eaf5bd","Nice to meet you","introductions","很高兴认识你","false"
"83f30b6a-2ae5-4da8-8bdc-483034e53669","Night","daily_life","晚上","false"
"bc0fec47-a20f-caa1-0234-4e8f0c0aec43","Night","time","晚上","false"
"2e4d25ab-3ee6-8fb7-40c8-f16d6f2b4ef7","nine","numbers","九","false"
"7084a32c-e267-c1e3-7048-b5f5c0e4c2aa","nine","numbers","九","false"
"1c6edaf1-4295-15c7-6b5f-cf3a83f10107","nineteen","numbers","十九","false"
"71fe751a-e786-fa4a-0732-d3019729bfa6","nineteen","numbers","十九","false"
"e477268e-e11f-5908-1e09-7953221e046b","ninety","numbers","九十","false"
"61e342ee-dd23-c4d5-e38e-39c881978dcd","ninety","numbers","九十","false"
"50e17936-47bd-bcfb-afbc-a61159911a3d","ninety eight","numbers","九十八","false"
"3602e4ae-c9ef-0b53-e43e-fb9754ed97e4","ninety eight","numbers","九十八","false"
"d4a47372-a068-3a67-dd41-4d3fc6edb816","ninety five","numbers","九十五","false"
"a003443c-a554-e951-f4cd-45b54fced2ec","ninety five","numbers","九十五","false"
"dfb364b1-348e-64ba-bdd6-49fc3b118664","ninety four","numbers","九十四","false"
"356c5ad9-7ebb-9a87-3e57-1ec06afc6e02","ninety four","numbers","九十四","false"
"55148e41-75b3-e9b2-750b-1f444c3abdf4","ninety nine","numbers","九十九","false"
"8e9e6f7d-1536-8b62-3ba0-1e24c33a6a22","ninety nine","numbers","九十九","false"
"4fbf8206-4326-373b-d39b-b5efb4f932dd","ninety one","numbers","九十一","false"
"b513f793-be5d-9f7c-2e58-fa0bfb01ce0e","ninety one","numbers","九十一","false"
"e7cf33f1-1cdf-d404-ff89-6606960975c1","ninety seven","numbers","九十七","false"
"ecd74ad2-5854-9156-4ede-b854e0c14604","ninety seven","numbers","九十七","false"
"544776e7-0354-87a9-c1ea-3dc384ef3c85","ninety six","numbers","九十六","false"
"ef61a5e4-f4a7-95a0-899c-47a76362d754","ninety six","numbers","九十六","false"
"c0e36383-491d-cb54-2035-c3e256355e90","ninety three","numbers","九十三","false"
"06ede204-3290-1362-f25a-670920c18f04","ninety three","numbers","九十三","false"
"d9e2443f-7cf2-c66f-f5c8-50ff41e54297","ninety two","numbers","九十二","false"
"e4f02800-141f-211f-9744-6b83f9308334","ninety two","numbers","九十二","false"
"cab35bd2-d89b-d11a-ef4b-1a4f122ef515","No","basic response","不","false"
"33619143-ec98-b0b3-6973-ed9d996030ec","No spicy","food preference","不要辣","false"
"49ad4ab2-3357-108b-45eb-be971747f0e6","Noodles","food","面条","false"
"670d6f6c-97f6-9d30-9405-547a5ae3660d","Now","time","现在","false"
"7fc69139-7f72-d4db-8806-26d0867d2c51","Office","work","办公室","false"
"96258c09-f557-0f5b-e663-95d817d6dd29","one","numbers","一","false"
"9b9e5e2a-9f14-25b3-d0e9-7995cfcdedb2","one","numbers","一","false"
"37dfd990-0bc6-440c-16bf-7c260427c63e","one hundred","numbers","一百","false"
"fbfa22dc-595f-7fc6-4111-8861108e56b4","one hundred","numbers","一百","false"
"1e4cafd5-7c71-5672-825b-8db68cbbd606","One ticket, please","transportation","请给我一张票","false"
"265a054c-8c54-ef4f-abcc-483802020bd9","Onion","vegetable","洋葱","false"
"5b77a45c-513b-b1b8-3408-90e9a5b667bd","Orange","fruit","橙子","false"
"7e25dc1e-038d-f6e1-6135-364f9880e9f2","Pain","emergency","疼痛","false"
"87368541-653f-a957-8325-b2883a7f9700","Papaya","fruit","木瓜","false"
"bb7772cc-0841-98b1-b9b6-647d91f9dc1f","Party","social","派对","false"
"1c45ce67-b4a4-881a-c6b0-6a6e1f5655bb","Passion fruit","fruit","百香果","false"
"d4acdebb-57cc-e8bc-ab3e-b41f783f6828","Pay","shopping","付款","false"
"91c523d1-58d0-32fb-279b-58acd5006603","Pea","food","豌豆","false"
"7d3a11c1-5bbc-f5c0-a32c-9e1a61e6728e","Peach","fruit","桃子","false"
"4e919f5e-59d3-146d-8a0a-29fadfb87a77","Peanuts","food","花生","false"
"8c02d0c3-e240-ab8b-f7de-4b61faadd5d5","Pear","fruit","梨","false"
"002bd14b-01e3-5bde-ea65-65964b72f2a7","Peas","vegetable","豌豆","false"
"0aef3293-dca4-0911-54b9-737a091f7d81","Pharmacy","emergency","药店","false"
"ec41e821-2d43-1637-394d-50a0ca37db95","Phone","daily_life","手机","false"
"4cf5fcea-f1af-0f69-6bbf-3834c98ad92b","Pineapple","fruit","菠萝","false"
"740365ab-a3c7-ad3f-e569-994cb587211f","Plate","tableware","盘子","false"
"54cff774-109f-5e4c-57d5-4e996175f598","Please","politeness","请","false"
"6ceefc6b-f827-8fe2-ed9a-bd1fbb018687","Police","emergency","警察","false"
"9ac18d71-f1c4-c02a-ea07-ff9b52d8a7c7","Pork","food","猪肉","false"
"4929f5c2-0631-9620-716b-d0b103e66ac9","Potato","vegetable","土豆","false"
"1fc64199-1abb-a5eb-1dba-5bba50105d8b","Potato","food","土豆","false"
"87d78bbd-b2af-746b-faea-2a3662338352","Price","shopping","价格","false"
"24eb51ac-b862-2da2-3df7-83c443daa8bb","Project","work","项目","false"
"e2fea7eb-15fe-e9b5-9afb-a69167727f21","Promotion","work","晋升","false"
"05526faa-45bd-0ea3-3cdb-4972d377f51a","Pumpkin","vegetable","南瓜","false"
"32a118ae-1281-d12d-7a26-48f2e7f2c4f8","Receipt","shopping","收据","false"
"8a9ed585-cb1c-a50c-f57a-b4942c81fd09","Reception","accommodation","前台","false"
"b0784134-857d-3e5f-1d42-5149ec2a5084","Relationship","social","关系","false"
"1206d290-9cac-8540-5193-2779faf19e63","Reservation","accommodation","预约","false"
"d39b1eb4-1306-4ff1-34a6-853a77c05850","Resume","work","简历","false"
"b097719e-3d1c-12d5-5506-7970a85e533d","Rice","food","米饭","false"
"2bf755b5-bba9-3a9d-a2d8-589cd1323777","Ride","transport","乘坐","false"
"14ed3d0b-3f31-2f4d-ddf5-8a703b7053d0","Right","transport","右","false"
"389e0ad4-1ed6-50ec-d6aa-26e99db98be7","Road","transport","路","false"
"6a3619e5-5f1b-d9c4-fbb9-1f714c56abba","Room","accommodation","房间","false"
"a21ca64b-6d47-db93-7a85-875d9948d2d3","Room","daily_life","房间","false"
"6a3c84b1-4519-fa56-9240-12932a8c162f","Safe","emergency","安全","false"
"0f9b2c99-1b7e-dc6a-b76a-f78c120eb78e","Salad","food","沙拉","false"
"c44ce39d-b11e-b4b9-7b6e-402d02376556","Salary","work","薪水","false"
"b8a6dbf9-b0a6-84c8-c7ad-e5c4f34249f6","Sale","shopping","特卖","false"
"b0e606c7-ecc3-13cd-5724-a9f54c444651","Schedule","time","日程","false"
"c07cb7f5-78c7-080d-3157-5d536cc75dcf","Second","time","秒","false"
"60c29fb7-82f3-8446-e13a-386c96c4bcfb","See you later","farewells","再见","false"
"21eb09c2-7656-e445-f10c-5177dafbfb2d","See you tomorrow","farewells","明天见","false"
"58940000-74bf-a879-afe3-a40753a640c1","Sell","shopping","卖","false"
"ceffd830-8073-1b40-28f9-ed7b44fb170c","Serving spoon","tableware","汤勺","false"
"2f5a8e21-ed2f-ada6-ba4b-aef623cb9296","seven","numbers","七","false"
"c4f75832-00f4-1c51-726d-8741aacee43d","seven","numbers","七","false"
"bb5ccbae-2cd4-e966-200c-6446e28ab364","seventeen","numbers","十七","false"
"d6a1c277-972e-b28d-878f-54967f2703b6","seventeen","numbers","十七","false"
"519a6e5e-f518-ab61-4ace-be14e341585e","seventy","numbers","七十","false"
"38f30472-8a89-38b4-9d3b-a2d202b3a58d","seventy","numbers","七十","false"
"76bff986-9a15-ae6d-8465-e915ddecfabc","seventy eight","numbers","七十八","false"
"c2de7bdd-a7bc-3726-598d-256a15e3576d","seventy eight","numbers","七十八","false"
"7fe11bd0-5e76-f938-5dc7-c648df9c1ae6","seventy five","numbers","七十五","false"
"0c3d9cf2-cc8e-557d-3e5e-fc667fdf24ee","seventy five","numbers","七十五","false"
"c0ca99c3-c3c0-fade-3917-1b8d5b476534","seventy four","numbers","七十四","false"
"aa675952-763f-0fb4-0565-5ec2abedf715","seventy four","numbers","七十四","false"
"f9be484d-8f3b-0e80-9066-6671cf7edc79","seventy nine","numbers","七十九","false"
"11267e24-cb8e-1198-db1b-05db56e7164b","seventy nine","numbers","七十九","false"
"0e434614-13af-a1b6-2897-81e3442d03e4","seventy one","numbers","七十一","false"
"92ff9943-a68b-1c82-3a68-840a762cda24","seventy one","numbers","七十一","false"
"16da6383-5796-8592-4133-8ef6e2f235b9","seventy seven","numbers","七十七","false"
"39cf559e-4bd6-0909-cbad-c2c9d9f47d47","seventy seven","numbers","七十七","false"
"4dcbad90-9f32-7b44-fb76-ce69f6ad5612","seventy six","numbers","七十六","false"
"38835372-37c5-e1b2-e2ac-64340daab0d7","seventy six","numbers","七十六","false"
"0bd66dd6-2237-2854-f446-268d3c8e7818","seventy three","numbers","七十三","false"
"b6d5c547-7e1c-2cce-9a9d-a886e0b42c72","seventy three","numbers","七十三","false"
"0fa2ffdd-dca3-72c2-9ab6-10763cb9b115","seventy two","numbers","七十二","false"
"79301789-6bd7-8247-7a59-dd35fc25444e","seventy two","numbers","七十二","false"
"1c942930-370c-0465-ba78-ec34fd8b972a","Shop","shopping","店","false"
"c73beb99-6299-0330-953a-999537a5a636","Shower","accommodation","淋浴","false"
"e70da0f0-18ab-0b02-ff9c-6fd22509b6b6","Shrimp","food","虾","false"
"e9cd6367-bd4e-a4ec-432a-1c454ff54a88","Sick","emergency","生病","false"
"5e2a6695-468d-c0a5-e810-16c618bfaea8","six","numbers","六","false"
"b1abcdb3-2202-1665-0d80-bf81c831cf2a","six","numbers","六","false"
"3cea4712-8b79-2d4e-3efc-ca9e8aec9745","sixteen","numbers","十六","false"
"f6be600f-6468-afba-ca9f-ec1410484d46","sixteen","numbers","十六","false"
"fa6b2aa8-2415-b8af-e428-497e5e7068c3","sixty","numbers","六十","false"
"334d4a22-8674-98d4-1fe6-48ea95050fd3","sixty","numbers","六十","false"
"bcc23a7e-6c62-e76f-700a-9f31b31cc2a4","sixty eight","numbers","六十八","false"
"d783bf16-88d4-bd78-495b-1f11b1ef22d1","sixty eight","numbers","六十八","false"
"f323b95d-0ec3-5e27-5104-c1d22faaf979","sixty five","numbers","六十五","false"
"840cf126-f723-aeb0-1d9e-292afe128459","sixty five","numbers","六十五","false"
"b48411cb-6fa6-41e6-52c0-e47210fb6d8e","sixty four","numbers","六十四","false"
"be1fed4f-2da2-6f39-372c-650b1655ece4","sixty four","numbers","六十四","false"
"ef869441-0bc3-44bd-0215-bdede4c2bd30","sixty nine","numbers","六十九","false"
"4c772da2-6499-1e86-300b-021afeb5867d","sixty nine","numbers","六十九","false"
"aaff05d1-2255-2dd0-0d2d-d0fc051c2e01","sixty one","numbers","六十一","false"
"ea0c333c-cc19-dba2-5d98-6b35f93af3c1","sixty one","numbers","六十一","false"
"6b90461d-1bae-5068-5a9d-5b279a31b943","sixty seven","numbers","六十七","false"
"2c239323-b42f-3884-0d9f-c9bbc7ff564a","sixty seven","numbers","六十七","false"
"c8ce20cb-6d76-6fc5-4666-97db939fd647","sixty six","numbers","六十六","false"
"45dbf481-5958-9d71-aa38-d1ae8cc88b95","sixty six","numbers","六十六","false"
"0f3de0e5-32a8-c50f-e39e-c5a4b0037d3d","sixty three","numbers","六十三","false"
"21729c1d-13a9-5442-19d1-ee8c1c75d67d","sixty three","numbers","六十三","false"
"b4864a28-cbb0-b0e0-4607-fd3a89c75fa1","sixty two","numbers","六十二","false"
"ca88dc7d-5b53-01a7-7e7b-611c44e62cf2","sixty two","numbers","六十二","false"
"3652281d-6a55-9a13-3fda-5f7f7c0e75dd","Skill","work","技能","false"
"b889d5cf-5334-9d17-7a9e-eec704683013","Sleep","daily_life","睡觉","false"
"b5b981ad-6fc6-4dba-34f3-f598dca50f6d","Smile","social","微笑","false"
"5157a64d-adbe-c5ac-2079-cbc320d4ffe2","Sorry","apology","对不起","false"
"b20f0180-930a-9372-0033-4bb02c5a8698","Soup","food","汤","false"
"b6976a17-c966-aa0c-d5d4-f88ebc77fb44","Spinach","vegetable","菠菜","false"
"6d6193b3-ca3c-913a-6a75-4acf769f591f","Spoon","tableware","勺子","false"
"4e99836e-1a0c-26c4-5a3c-fe2bb2f1c257","Stairs","accommodation","楼梯","false"
"175abd2d-654a-67ab-cbf6-8ebd168b4887","Station","transport","车站","false"
"2214f7a2-61df-916c-86d3-610c7729c42a","Stomachache","emergency","胃痛","false"
"5e1aadcf-cf1f-0747-9c0e-3e5dc543ca20","Stop","transport","停","false"
"a15e4734-55db-071b-8576-6a601168f07a","Store","shopping","商店","false"
"b79079c2-82d6-8313-7629-a1ed0d5823b9","Straight","transport","直走","false"
"d36345d3-6429-66e9-0049-0fd93c0e758f","Strawberry","fruit","草莓","false"
"721df820-7adf-6b59-d9fd-078e6de33faa","Street","transport","街道","false"
"9199c47e-9e77-18a0-9dbc-13fd78328b2c","Subway","transport","地铁","false"
"6ef64f8d-e5d8-5b33-86c6-91e5ed1bcab5","Sweet potato","vegetable","红薯","false"
"a2e4fad2-c7c3-6e6f-f16d-f237a22b08f6","Take care","farewells","保重","false"
"f5dc493b-2a47-7ad0-5408-bd6951ff3961","Task","work","任务","false"
"713040f1-b61a-aeb7-ebff-e29cc63a5aec","Taxi","transport","出租车","false"
"55cbc2f9-024c-ce89-451f-bfceac989aea","Tea","drinks","茶","false"
"5d15e170-1f27-43ad-4684-252d20ab8157","Teapot","tableware","茶壶","false"
"b0673da6-deec-e138-c6cc-a560a749d5fe","ten","numbers","十","false"
"c9d8bb58-3211-aecf-ddd5-ab1f53b181a8","ten","numbers","十","false"
"45965614-d87a-b0e3-4a8c-dcc33ecbc929","Thank you","politeness","谢谢","false"
"004393ff-0b59-096a-2a3e-39c85d8cb6d3","The bill, please","restaurant","买单","false"
"b2fea959-b316-d105-87e9-60d88765302d","There","transport","那里","false"
"505dc146-4747-41b0-c6f8-bbc274108a69","thirteen","numbers","十三","false"
"a9c498ef-d0e5-ab76-27a6-3a30f7350d20","thirteen","numbers","十三","false"
"fb41ffaa-ef2c-4a33-c6e1-68dfa22bd7b6","thirty","numbers","三十","false"
"8fb69a90-bb81-ed84-6593-2e6f2e8bb576","thirty","numbers","三十","false"
"86e6b953-7001-4220-6fdf-72de7278d752","thirty eight","numbers","三十八","false"
"c574903b-d213-4a17-625b-70938d3da6fc","thirty eight","numbers","三十八","false"
"2d666c99-d072-e896-ec0b-1279ac12fc61","thirty five","numbers","三十五","false"
"10018761-195d-dacd-993c-60ecbb0a3387","thirty five","numbers","三十五","false"
"787a272c-e0a1-a990-9ffb-694db37def37","thirty four","numbers","三十四","false"
"aecdddee-dd63-3753-e35e-402685c1c404","thirty four","numbers","三十四","false"
"14366bad-2bd8-a13a-e5da-6ed9cfc6350d","thirty nine","numbers","三十九","false"
"ef57ba6f-1b22-dd24-3f54-98a1675d02c2","thirty nine","numbers","三十九","false"
"882a50cd-0437-5afe-f20a-0bf6775052c0","thirty one","numbers","三十一","false"
"721ff01f-5d11-7d50-5d25-7e9edde68967","thirty one","numbers","三十一","false"
"634e3cb4-016e-46b7-971a-9cd97e2853ce","thirty seven","numbers","三十七","false"
"ffd2f551-2d19-bbc5-b992-8bced1566499","thirty seven","numbers","三十七","false"
"af9a9f65-c5b2-8efb-40c2-066ba6925559","thirty six","numbers","三十六","false"
"8e48df8c-40ae-6ad7-a90b-6b6644e8cf8b","thirty six","numbers","三十六","false"
"09481238-75bc-15b7-e710-f44cb801612a","thirty three","numbers","三十三","false"
"967bc682-c158-0da6-16f3-a86c09107066","thirty three","numbers","三十三","false"
"ee6ef0ed-6b19-f80e-deda-b372ee60dafd","thirty two","numbers","三十二","false"
"2cf4cd9b-460e-71a1-2a2a-579353ff9081","thirty two","numbers","三十二","false"
"edef8f47-4f80-6ab8-1605-f82fecce57ab","three","numbers","三","false"
"e9641335-235a-6f9e-1a20-eff83886d368","three","numbers","三","false"
"1957b31a-75b6-9401-b691-c4c4d5027881","Ticket","transport","票","false"
"2013112f-1171-bca8-efc2-162ba7c13c17","Time","time","时间","false"
"e1727141-2b52-a445-19e6-14686772be76","Time","daily_life","时间","false"
"b4d64668-d297-3f90-fa93-3dbce3dfd4ff","Toast","food","吐司","false"
"094552af-d375-3941-728c-c683c6d96766","Today","daily_life","今天","false"
"9de22362-ace2-af1e-d640-409db0688984","Today","time","今天","false"
"0f7d4d3b-a023-5c88-791c-839a192484b9","Toilet","accommodation","厕所","false"
"d7121b36-3130-84a6-4ecd-f238060b2e57","Tomato","vegetable","番茄","false"
"dce5945f-1f7c-157a-7be1-b9f177cf58eb","Tomorrow","time","明天","false"
"a3bf905a-f309-a965-d26a-a1b1380f27fe","Tomorrow","daily_life","明天","false"
"51e62a2e-2842-d745-467e-6982c05a5f85","Towel","accommodation","毛巾","false"
"f227f389-a435-160f-ea1a-aecde734d0b0","Train","transport","火车","false"
"303cf80e-65d5-8624-68af-b413f5ed9323","Turn","transport","转","false"
"69a0e904-bf56-bd69-a307-683badcd7487","twelve","numbers","十二","false"
"bd48b299-17e1-3e3a-7a1f-b790e40cd2ae","twelve","numbers","十二","false"
"defe25a7-8703-035c-1b3f-b864ead86ba7","twenty","numbers","二十","false"
"a8ce4eb7-07cd-aa6b-e102-2da1e81652cf","twenty","numbers","二十","false"
"ce2e2f57-04b2-b030-d2b2-dbeb91b6137b","twenty eight","numbers","二十八","false"
"ad0b845b-c6c3-6c9e-18ec-a7ad2dd242e7","twenty eight","numbers","二十八","false"
"44c474c0-fa1e-0c9b-57d9-fd9d43729bdc","twenty five","numbers","二十五","false"
"a6d9742e-fba2-8fd2-cd77-fe9e04e73f4e","twenty five","numbers","二十五","false"
"f3adbfb8-5bd5-02d4-7806-b16945684e86","twenty four","numbers","二十四","false"
"638cc593-d4cb-6b52-5219-f487fca2d0a8","twenty four","numbers","二十四","false"
"b7111a77-78d7-11da-220f-f91ee2ab268c","twenty nine","numbers","二十九","false"
"07af8893-bcdf-6145-feb5-001a617ef4cd","twenty nine","numbers","二十九","false"
"c50715ce-b98d-9e6b-62d0-cd8cb1cc32ae","twenty one","numbers","二十一","false"
"c2eed960-fcb8-db80-def3-329fa9e12c3d","twenty one","numbers","二十一","false"
"b3b9142f-76ef-0448-c64e-b31572c22d99","twenty seven","numbers","二十七","false"
"934ec17d-311b-ecf2-9e34-67f34e990e87","twenty seven","numbers","二十七","false"
"49546714-9448-ed76-4735-43e497438144","twenty six","numbers","二十六","false"
"c68c60bf-712d-2e57-37de-e4e58e59e27e","twenty six","numbers","二十六","false"
"bfc2a505-a233-5227-d57b-921b7d248cbe","twenty three","numbers","二十三","false"
"cb78f402-87ab-7323-8f5d-eae9940d3a91","twenty three","numbers","二十三","false"
"3defc94a-dca3-bdb6-d33a-c9ce19934e7a","twenty two","numbers","二十二","false"
"7626a497-5483-c7b4-a1e1-24992f682f49","twenty two","numbers","二十二","false"
"e4dc1709-6b3e-0540-5f49-1f5224f79d74","two","numbers","二","false"
"fdb13739-a9fb-d7d8-b5fd-1ccf1491c847","two","numbers","二","false"
"2fc5eaf3-047e-6511-093c-52dad14d2dcb","Vegetables","food","蔬菜","false"
"37a5e005-0d46-1881-b599-5f00d3720d12","Wallet","shopping","钱包","false"
"c451b7f2-6382-2b0d-0172-f2995d86445a","Watch","time","手表","false"
"4af32cab-acfd-9a8d-68c2-50560a813e1c","Water","drinks","水","false"
"3d47b410-5cd1-c99f-c6ce-3a6b3cf5ac90","Water","daily_life","水","false"
"8de8940b-f16c-6cc9-ba2d-d601cc9cacc1","Water, please","restaurant","请给我水","false"
"9f18b3f6-31e7-54ad-e469-29479994a164","Watermelon","fruit","西瓜","false"
"30963cea-7ce8-2ddf-a6a6-a53063a7e87a","Week","daily_life","星期","false"
"8b33237d-0ab9-59b1-181e-1d270df70179","What do you do?","small_talk","你做什么工作？","false"
"a77c97ec-f20d-16bd-33df-e948b9941f1f","What is the password?","wi-fi access","密码是多少？","false"
"7d11d34e-d548-6983-ff3a-32f0b6309d24","What time does it close?","business hours","几点关门？","false"
"07b46969-309e-dd3b-fa1e-ff34acf5e159","What time does it open?","business hours","几点开门？","false"
"a79d4d56-13aa-2fed-633d-415c47403576","What's your name?","introductions","你叫什么名字？","false"
"d859a715-0640-7382-5b3d-1dda539f22e0","Where are you from?","small_talk","你从哪里来？","false"
"c3cc0ab7-26e9-ea5f-db7b-6be8d277c3bc","Where can I buy tickets?","transportation","在哪里可以买票？","false"
"bae806ad-7f57-8fdb-6253-0fdb831c2861","Where is the bathroom?","asking for directions","洗手间在哪里？","false"
"ba3b97c3-ac35-2711-df1d-5c7318f6e8ca","Where is the bus stop?","transportation","公共汽车站在哪里？","false"
"de76402f-2330-9949-4841-6750c2156083","Where is the train station?","transportation","火车站在哪里？","false"
"8aef8b9b-7504-16ec-8416-d2b325515978","Wi-Fi","accommodation","无线网络","false"
"65e9af36-bf4f-40ef-e6f7-3ade5d791c8f","Window","daily_life","窗户","false"
"5912cb48-45f0-bc1d-c320-d5202d68260b","Work","work","工作","false"
"4ed53ef7-156b-fda8-e9c6-679abaa181f9","Yes","basic response","是","false"
"7827b397-68d0-a471-f124-d2389614ad71","Yesterday","time","昨天","false"
"0463152c-f17f-fe83-5c7d-15fb94fb9406","Yesterday","daily_life","昨天","false"
"1d39eae9-bc09-8d30-a33f-b9cb34dfd379","Zucchini","vegetable","西葫芦","false"
